"Feature.Name","Integer.Version","Orignal.Version"
"fiBaseModel","1534","PC160"
"fiBaseModel","1535","PC18"
"fiBaseModel","1536","PC180"
"fiBaseModel","1537","PC1800"
"fiBaseModel","1538","PC20"
"fiBaseModel","1539","PC200"
"fiBaseModel","1540","PC2000"
"fiBaseModel","1541","PC210"
"fiBaseModel","1542","PC220"
"fiBaseModel","1543","PC228"
"fiBaseModel","1544","PC230"
"fiBaseModel","1545","PC240"
"fiBaseModel","1546","PC25"
"fiBaseModel","1547","PC250"
"fiBaseModel","1548","PC26"
"fiBaseModel","1549","PC27"
"fiBaseModel","1550","PC270"
"fiBaseModel","1551","PC28"
"fiBaseModel","1552","PC280"
"fiBaseModel","1553","PC290"
"fiBaseModel","1554","PC30"
"fiBaseModel","1555","PC300"
"fiBaseModel","1556","PC3000"
"fiBaseModel","1557","PC308"
"fiBaseModel","1558","PC310"
"fiBaseModel","1559","PC340"
"fiBaseModel","1560","PC35"
"fiBaseModel","1561","PC350"
"fiBaseModel","1562","PC360"
"fiBaseModel","1563","PC38"
"fiBaseModel","1564","PC380"
"fiBaseModel","1565","PC40"
"fiBaseModel","1566","PC400"
"fiBaseModel","1567","PC45"
"fiBaseModel","1568","PC450"
"fiBaseModel","1569","PC50"
"fiBaseModel","1570","PC55"
"fiBaseModel","1571","PC58"
"fiBaseModel","1572","PC60"
"fiBaseModel","1573","PC600"
"fiBaseModel","1574","PC650"
"fiBaseModel","1575","PC70"
"fiBaseModel","1576","PC710"
"fiBaseModel","1577","PC75"
"fiBaseModel","1578","PC750"
"fiBaseModel","1579","PC78"
"fiBaseModel","1580","PC80"
"fiBaseModel","1581","PC800"
"fiBaseModel","1582","PC88"
"fiBaseModel","1583","PC90"
"fiBaseModel","1584","PC95"
"fiBaseModel","1585","PF55"
"fiBaseModel","1586","PR-105"
"fiBaseModel","1587","PR711"
"fiBaseModel","1588","PR712"
"fiBaseModel","1589","PR721"
"fiBaseModel","1590","PR722"
"fiBaseModel","1591","PR731"
"fiBaseModel","1592","PR732"
"fiBaseModel","1593","PR741"
"fiBaseModel","1594","PR742"
"fiBaseModel","1595","PR751"
"fiBaseModel","1596","PRODIGY TK216"
"fiBaseModel","1597","PT100"
"fiBaseModel","1598","PT30"
"fiBaseModel","1599","PT50"
"fiBaseModel","1600","PT60"
"fiBaseModel","1601","PT70"
"fiBaseModel","1602","PW05"
"fiBaseModel","1603","PW100"
"fiBaseModel","1604","PW128"
"fiBaseModel","1605","PW130"
"fiBaseModel","1606","PW150"
"fiBaseModel","1607","PW160"
"fiBaseModel","1608","PW170"
"fiBaseModel","1609","PW200"
"fiBaseModel","1610","PW210"
"fiBaseModel","1611","PW30"
"fiBaseModel","1612","PW60"
"fiBaseModel","1613","PW95"
"fiBaseModel","1614","R110"
"fiBaseModel","1615","R130"
"fiBaseModel","1616","R140"
"fiBaseModel","1617","R160"
"fiBaseModel","1618","R170"
"fiBaseModel","1619","R180"
"fiBaseModel","1620","R200"
"fiBaseModel","1621","R210"
"fiBaseModel","1622","R250"
"fiBaseModel","1623","R280"
"fiBaseModel","1624","R290"
"fiBaseModel","1625","R310"
"fiBaseModel","1626","R320"
"fiBaseModel","1627","R35"
"fiBaseModel","1628","R360"
"fiBaseModel","1629","R400"
"fiBaseModel","1630","R410"
"fiBaseModel","1631","R420"
"fiBaseModel","1632","R45"
"fiBaseModel","1633","R450"
"fiBaseModel","1634","R50"
"fiBaseModel","1635","R500"
"fiBaseModel","1636","R510"
"fiBaseModel","1637","R520"
"fiBaseModel","1638","R55"
"fiBaseModel","1639","R900"
"fiBaseModel","1640","R902"
"fiBaseModel","1641","R911"
"fiBaseModel","1642","R912"
"fiBaseModel","1643","R921"
"fiBaseModel","1644","R922"
"fiBaseModel","1645","R924"
"fiBaseModel","1646","R925"
"fiBaseModel","1647","R932"
"fiBaseModel","1648","R934"
"fiBaseModel","1649","R941"
"fiBaseModel","1650","R942"
"fiBaseModel","1651","R945"
"fiBaseModel","1652","R952"
"fiBaseModel","1653","R954"
"fiBaseModel","1654","R962"
"fiBaseModel","1655","R964"
"fiBaseModel","1656","R965"
"fiBaseModel","1657","R972"
"fiBaseModel","1658","R974"
"fiBaseModel","1659","R984"
"fiBaseModel","1660","RC100"
"fiBaseModel","1661","RC150"
"fiBaseModel","1662","RC30"
"fiBaseModel","1663","RC50"
"fiBaseModel","1664","RC60"
"fiBaseModel","1665","RC85"
"fiBaseModel","1666","RCV"
"fiBaseModel","1667","RD8"
"fiBaseModel","1668","RG100"
"fiBaseModel","1669","RG140"
"fiBaseModel","1670","RG170"
"fiBaseModel","1671","RG200"
"fiBaseModel","1672","RG80"
"fiBaseModel","1673","RH12"
"fiBaseModel","1674","RH20"
"fiBaseModel","1675","RH30"
"fiBaseModel","1676","RH4"
"fiBaseModel","1677","RH6"
"fiBaseModel","1678","RH75"
"fiBaseModel","1679","RH9"
"fiBaseModel","1680","RL20"
"fiBaseModel","1681","ROBEX200"
"fiBaseModel","1682","ROBEX 200"
"fiBaseModel","1683","ROBEX210"
"fiBaseModel","1684","ROBEX 210"
"fiBaseModel","1685","ROBEX 28"
"fiBaseModel","1686","ROBEX290"
"fiBaseModel","1687","ROBEX 320"
"fiBaseModel","1688","ROBEX 420"
"fiBaseModel","1689","ROBEX 450"
"fiBaseModel","1690","ROBOT 1105"
"fiBaseModel","1691","ROBOT 1110"
"fiBaseModel","1692","ROBOT 165"
"fiBaseModel","1693","ROBOT 170"
"fiBaseModel","1694","ROBOT 185"
"fiBaseModel","1695","ROBOT 190"
"fiBaseModel","1696","S100"
"fiBaseModel","1697","S130"
"fiBaseModel","1698","S150"
"fiBaseModel","1699","S160"
"fiBaseModel","1700","S175"
"fiBaseModel","1701","S185"
"fiBaseModel","1702","S205"
"fiBaseModel","1703","S220"
"fiBaseModel","1704","S24"
"fiBaseModel","1705","S250"
"fiBaseModel","1706","S260"
"fiBaseModel","1707","S265"
"fiBaseModel","1708","S280"
"fiBaseModel","1709","S300"
"fiBaseModel","1710","S330"
"fiBaseModel","1711","S450"
"fiBaseModel","1712","S500"
"fiBaseModel","1713","S600"
"fiBaseModel","1714","SCL515"
"fiBaseModel","1715","SD250"
"fiBaseModel","1716","SDK10"
"fiBaseModel","1717","SE130"
"fiBaseModel","1718","SE200"
"fiBaseModel","1719","SE210"
"fiBaseModel","1720","SE240"
"fiBaseModel","1721","SE250"
"fiBaseModel","1722","SE280"
"fiBaseModel","1723","SE350"
"fiBaseModel","1724","SE450"
"fiBaseModel","1725","SE50"
"fiBaseModel","1726","SH120"
"fiBaseModel","1727","SH200"
"fiBaseModel","1728","SH75"
"fiBaseModel","1729","SK007"
"fiBaseModel","1730","SK013"
"fiBaseModel","1731","SK015"
"fiBaseModel","1732","SK024"
"fiBaseModel","1733","SK025"
"fiBaseModel","1734","SK027"
"fiBaseModel","1735","SK03"
"fiBaseModel","1736","SK030"
"fiBaseModel","1737","SK032"
"fiBaseModel","1738","SK035"
"fiBaseModel","1739","SK04"
"fiBaseModel","1740","SK042"
"fiBaseModel","1741","SK045"
"fiBaseModel","1742","SK05"
"fiBaseModel","1743","SK07"
"fiBaseModel","1744","SK100"
"fiBaseModel","1745","SK1020"
"fiBaseModel","1746","SK1026"
"fiBaseModel","1747","SK115"
"fiBaseModel","1748","SK120"
"fiBaseModel","1749","SK13"
"fiBaseModel","1750","SK130"
"fiBaseModel","1751","SK135"
"fiBaseModel","1752","SK140"
"fiBaseModel","1753","SK15"
"fiBaseModel","1754","SK150"
"fiBaseModel","1755","SK160"
"fiBaseModel","1756","SK200"
"fiBaseModel","1757","SK210"
"fiBaseModel","1758","SK220"
"fiBaseModel","1759","SK235"
"fiBaseModel","1760","SK25"
"fiBaseModel","1761","SK250"
"fiBaseModel","1762","SK270"
"fiBaseModel","1763","SK290"
"fiBaseModel","1764","SK30"
"fiBaseModel","1765","SK300"
"fiBaseModel","1766","SK330"
"fiBaseModel","1767","SK35"
"fiBaseModel","1768","SK350"
"fiBaseModel","1769","SK40"
"fiBaseModel","1770","SK400"
"fiBaseModel","1771","SK45"
"fiBaseModel","1772","SK480"
"fiBaseModel","1773","SK50"
"fiBaseModel","1774","SK500"
"fiBaseModel","1775","SK60"
"fiBaseModel","1776","SK600"
"fiBaseModel","1777","SK650"
"fiBaseModel","1778","SK70"
"fiBaseModel","1779","SK714"
"fiBaseModel","1780","SK75"
"fiBaseModel","1781","SK80"
"fiBaseModel","1782","SK815"
"fiBaseModel","1783","SK818"
"fiBaseModel","1784","SK820"
"fiBaseModel","1785","SKL814"
"fiBaseModel","1786","SKL823"
"fiBaseModel","1787","SKL824"
"fiBaseModel","1788","SKL834"
"fiBaseModel","1789","SKL844"
"fiBaseModel","1790","SKL853"
"fiBaseModel","1791","SKL854"
"fiBaseModel","1792","SKL863"
"fiBaseModel","1793","SKL873"
"fiBaseModel","1794","SL120"
"fiBaseModel","1795","SL150"
"fiBaseModel","1796","SL180"
"fiBaseModel","1797","SL250"
"fiBaseModel","1798","SL3410"
"fiBaseModel","1799","SL3725"
"fiBaseModel","1800","SL3825"
"fiBaseModel","1801","SL4525"
"fiBaseModel","1802","SL4625"
"fiBaseModel","1803","SL4635"
"fiBaseModel","1804","SL4835"
"fiBaseModel","1805","SL5625"
"fiBaseModel","1806","SL5635"
"fiBaseModel","1807","SL6625"
"fiBaseModel","1808","SL6635"
"fiBaseModel","1809","SL7600"
"fiBaseModel","1810","SL7610"
"fiBaseModel","1811","SL7800"
"fiBaseModel","1812","SL7810"
"fiBaseModel","1813","SOLAR 010"
"fiBaseModel","1814","SOLAR 030"
"fiBaseModel","1815","SOLAR035"
"fiBaseModel","1816","SOLAR 130"
"fiBaseModel","1817","SOLAR 140"
"fiBaseModel","1818","SOLAR 170"
"fiBaseModel","1819","SOLAR 175"
"fiBaseModel","1820","SOLAR 200"
"fiBaseModel","1821","SOLAR 220"
"fiBaseModel","1822","SOLAR 225"
"fiBaseModel","1823","SOLAR 250"
"fiBaseModel","1824","SOLAR 255"
"fiBaseModel","1825","SOLAR 280"
"fiBaseModel","1826","SOLAR 290"
"fiBaseModel","1827","SOLAR 330"
"fiBaseModel","1828","SOLAR 340"
"fiBaseModel","1829","SOLAR 400"
"fiBaseModel","1830","SOLAR 450"
"fiBaseModel","1831","SOLAR 55"
"fiBaseModel","1832","SOLAR70"
"fiBaseModel","1833","SOLAR 70"
"fiBaseModel","1834","SOLAR 75"
"fiBaseModel","1835","SOLAR S015"
"fiBaseModel","1836","SR70"
"fiBaseModel","1837","SR80"
"fiBaseModel","1838","ST120"
"fiBaseModel","1839","SUPER 300"
"fiBaseModel","1840","SV08"
"fiBaseModel","1841","SV100"
"fiBaseModel","1842","T105"
"fiBaseModel","1843","T133"
"fiBaseModel","1844","T135"
"fiBaseModel","1845","T140"
"fiBaseModel","1846","T153"
"fiBaseModel","1847","T173"
"fiBaseModel","1848","T175"
"fiBaseModel","1849","T180"
"fiBaseModel","1850","T190"
"fiBaseModel","1851","T200"
"fiBaseModel","1852","T225"
"fiBaseModel","1853","T233"
"fiBaseModel","1854","T243"
"fiBaseModel","1855","T245"
"fiBaseModel","1856","T250"
"fiBaseModel","1857","T300"
"fiBaseModel","1858","T320"
"fiBaseModel","1859","T400"
"fiBaseModel","1860","T5"
"fiBaseModel","1861","T500"
"fiBaseModel","1862","T600"
"fiBaseModel","1863","T644"
"fiBaseModel","1864","T7"
"fiBaseModel","1865","T744"
"fiBaseModel","1866","T85"
"fiBaseModel","1867","T9"
"fiBaseModel","1868","TA40"
"fiBaseModel","1869","TB007"
"fiBaseModel","1870","TB014"
"fiBaseModel","1871","TB015"
"fiBaseModel","1872","TB016"
"fiBaseModel","1873","TB020"
"fiBaseModel","1874","TB025"
"fiBaseModel","1875","TB035"
"fiBaseModel","1876","TB045"
"fiBaseModel","1877","TB070"
"fiBaseModel","1878","TB108"
"fiBaseModel","1879","TB125"
"fiBaseModel","1880","TB135"
"fiBaseModel","1881","TB138"
"fiBaseModel","1882","TB145"
"fiBaseModel","1883","TB15"
"fiBaseModel","1884","TB175"
"fiBaseModel","1885","TB180"
"fiBaseModel","1886","TB21"
"fiBaseModel","1887","TB2200"
"fiBaseModel","1888","TB25"
"fiBaseModel","1889","TB250"
"fiBaseModel","1890","TB300"
"fiBaseModel","1891","TB35"
"fiBaseModel","1892","TB36"
"fiBaseModel","1893","TB45"
"fiBaseModel","1894","TB68"
"fiBaseModel","1895","TB800"
"fiBaseModel","1896","TC125"
"fiBaseModel","1897","TC16"
"fiBaseModel","1898","TC20"
"fiBaseModel","1899","TC29"
"fiBaseModel","1900","TC35"
"fiBaseModel","1901","TC37"
"fiBaseModel","1902","TC44"
"fiBaseModel","1903","TC48"
"fiBaseModel","1904","TC50"
"fiBaseModel","1905","TC54"
"fiBaseModel","1906","TC60"
"fiBaseModel","1907","TC62"
"fiBaseModel","1908","TD12"
"fiBaseModel","1909","TD15"
"fiBaseModel","1910","TD20"
"fiBaseModel","1911","TD25"
"fiBaseModel","1912","TD40"
"fiBaseModel","1913","TD7"
"fiBaseModel","1914","TD8"
"fiBaseModel","1915","TD9"
"fiBaseModel","1916","TH1056"
"fiBaseModel","1917","TH580"
"fiBaseModel","1918","TL1055"
"fiBaseModel","1919","TL126"
"fiBaseModel","1920","TL130"
"fiBaseModel","1921","TL140"
"fiBaseModel","1922","TL150"
"fiBaseModel","1923","TL210"
"fiBaseModel","1924","TL26"
"fiBaseModel","1925","TL60"
"fiBaseModel","1926","TL65"
"fiBaseModel","1927","TL80"
"fiBaseModel","1928","TLB20"
"fiBaseModel","1929","TLB220"
"fiBaseModel","1930","TLB325"
"fiBaseModel","1931","TLB425"
"fiBaseModel","1932","TLB535"
"fiBaseModel","1933","TLB6235"
"fiBaseModel","1934","TLK750"
"fiBaseModel","1935","TLK760"
"fiBaseModel","1936","TLK965"
"fiBaseModel","1937","TS14"
"fiBaseModel","1938","TX300"
"fiBaseModel","1939","TX425"
"fiBaseModel","1940","TX525"
"fiBaseModel","1941","TX750"
"fiBaseModel","1942","TX760"
"fiBaseModel","1943","TX860"
"fiBaseModel","1944","TX870"
"fiBaseModel","1945","TX970"
"fiBaseModel","1946","TXC140"
"fiBaseModel","1947","TXC175"
"fiBaseModel","1948","TXC225"
"fiBaseModel","1949","TXC300"
"fiBaseModel","1950","TXC340"
"fiBaseModel","1951","TXC470"
"fiBaseModel","1952","TXL200"
"fiBaseModel","1953","TXL250"
"fiBaseModel","1954","TXL300"
"fiBaseModel","1955","TXL400"
"fiBaseModel","1956","TXL500"
"fiBaseModel","1957","U80"
"fiBaseModel","1958","UE40"
"fiBaseModel","1959","UE50"
"fiBaseModel","1960","UH009"
"fiBaseModel","1961","UH02"
"fiBaseModel","1962","UH025"
"fiBaseModel","1963","UH035"
"fiBaseModel","1964","UH04"
"fiBaseModel","1965","UH045"
"fiBaseModel","1966","UH053"
"fiBaseModel","1967","UH063"
"fiBaseModel","1968","UH07"
"fiBaseModel","1969","UH071"
"fiBaseModel","1970","UH073"
"fiBaseModel","1971","UH08"
"fiBaseModel","1972","UH083"
"fiBaseModel","1973","UH09"
"fiBaseModel","1974","UH10"
"fiBaseModel","1975","UH121"
"fiBaseModel","1976","UH122"
"fiBaseModel","1977","UH123"
"fiBaseModel","1978","UH14"
"fiBaseModel","1979","UH143"
"fiBaseModel","1980","UH16"
"fiBaseModel","1981","UH171"
"fiBaseModel","1982","UH172"
"fiBaseModel","1983","UH181"
"fiBaseModel","1984","UH20"
"fiBaseModel","1985","UH261"
"fiBaseModel","1986","UH30"
"fiBaseModel","1987","UH45"
"fiBaseModel","1988","UH501"
"fiBaseModel","1989","UH801"
"fiBaseModel","1990","UH83"
"fiBaseModel","1991","V4"
"fiBaseModel","1992","V50"
"fiBaseModel","1993","V518"
"fiBaseModel","1994","VC15"
"fiBaseModel","1995","VC20"
"fiBaseModel","1996","VC20/20"
"fiBaseModel","1997","VIO30"
"fiBaseModel","1998","VIO35"
"fiBaseModel","1999","VIO50"
"fiBaseModel","2000","VIO70"
"fiBaseModel","2001","VIO75"
"fiBaseModel","2002","W11"
"fiBaseModel","2003","W12"
"fiBaseModel","2004","W120"
"fiBaseModel","2005","W130"
"fiBaseModel","2006","W14"
"fiBaseModel","2007","W18"
"fiBaseModel","2008","W180"
"fiBaseModel","2009","W190"
"fiBaseModel","2010","W20"
"fiBaseModel","2011","W230"
"fiBaseModel","2012","W24"
"fiBaseModel","2013","W26"
"fiBaseModel","2014","W260"
"fiBaseModel","2015","W30"
"fiBaseModel","2016","W36"
"fiBaseModel","2017","W4"
"fiBaseModel","2018","W50"
"fiBaseModel","2019","W60"
"fiBaseModel","2020","W7"
"fiBaseModel","2021","W80"
"fiBaseModel","2022","WA100"
"fiBaseModel","2023","WA120"
"fiBaseModel","2024","WA150"
"fiBaseModel","2025","WA180"
"fiBaseModel","2026","WA20"
"fiBaseModel","2027","WA200"
"fiBaseModel","2028","WA250"
"fiBaseModel","2029","WA270"
"fiBaseModel","2030","WA30"
"fiBaseModel","2031","WA300"
"fiBaseModel","2032","WA320"
"fiBaseModel","2033","WA350"
"fiBaseModel","2034","WA380"
"fiBaseModel","2035","WA40"
"fiBaseModel","2036","WA400"
"fiBaseModel","2037","WA420"
"fiBaseModel","2038","WA430"
"fiBaseModel","2039","WA450"
"fiBaseModel","2040","WA470"
"fiBaseModel","2041","WA480"
"fiBaseModel","2042","WA50"
"fiBaseModel","2043","WA500"
"fiBaseModel","2044","WA60"
"fiBaseModel","2045","WA600"
"fiBaseModel","2046","WA65"
"fiBaseModel","2047","WA70"
"fiBaseModel","2048","WA700"
"fiBaseModel","2049","WA75"
"fiBaseModel","2050","WA80"
"fiBaseModel","2051","WA800"
"fiBaseModel","2052","WA900"
"fiBaseModel","2053","WA95"
"fiBaseModel","2054","WB100"
"fiBaseModel","2055","WB140"
"fiBaseModel","2056","WB142"
"fiBaseModel","2057","WB146"
"fiBaseModel","2058","WB150"
"fiBaseModel","2059","WB156"
"fiBaseModel","2060","WB70"
"fiBaseModel","2061","WB93"
"fiBaseModel","2062","WB97"
"fiBaseModel","2063","WD600"
"fiBaseModel","2064","WF22"
"fiBaseModel","2065","WH714"
"fiBaseModel","2066","WL350"
"fiBaseModel","2067","WL440"
"fiBaseModel","2068","WL50"
"fiBaseModel","2069","WLK15"
"fiBaseModel","2070","WLK20"
"fiBaseModel","2071","WLK25"
"fiBaseModel","2072","WLK35"
"fiBaseModel","2073","WR11"
"fiBaseModel","2074","WS16"
"fiBaseModel","2075","WS200"
"fiBaseModel","2076","WS210"
"fiBaseModel","2077","WS23"
"fiBaseModel","2078","WS300"
"fiBaseModel","2079","WS400"
"fiBaseModel","2080","WS500"
"fiBaseModel","2081","X320"
"fiBaseModel","2082","X325"
"fiBaseModel","2083","X328"
"fiBaseModel","2084","X331"
"fiBaseModel","2085","X334"
"fiBaseModel","2086","X337"
"fiBaseModel","2087","X341"
"fiBaseModel","2088","XL2200"
"fiBaseModel","2089","XL3200"
"fiBaseModel","2090","XL4200"
"fiBaseModel","2091","XL5200"
"fiBaseModel","2092","XT1600"
"fiBaseModel","2093","XT850"
"fiBaseModel","2094","YB201"
"fiBaseModel","2095","YB22"
"fiBaseModel","2096","YB251"
"fiBaseModel","2097","YB27"
"fiBaseModel","2098","YB271"
"fiBaseModel","2099","YB301"
"fiBaseModel","2100","YB351"
"fiBaseModel","2101","YB451"
"fiBaseModel","2102","YB50"
"fiBaseModel","2103","YB551"
"fiBaseModel","2104","YM1500"
"fiBaseModel","2105","YM1700"
"fiBaseModel","2106","YM2000"
"fiBaseModel","2107","YM2310"
"fiBaseModel","2108","ZAXIS 135"
"fiBaseModel","2109","ZAXIS 160"
"fiBaseModel","2110","ZAXIS 225"
"fiBaseModel","2111","ZAXIS 330"
"fiBaseModel","2112","ZL402"
"fiBaseModel","2113","ZX110"
"fiBaseModel","2114","ZX120"
"fiBaseModel","2115","ZX125"
"fiBaseModel","2116","ZX130"
"fiBaseModel","2117","ZX135"
"fiBaseModel","2118","ZX160"
"fiBaseModel","2119","ZX17"
"fiBaseModel","2120","ZX18"
"fiBaseModel","2121","ZX180"
"fiBaseModel","2122","ZX200"
"fiBaseModel","2123","ZX210"
"fiBaseModel","2124","ZX225"
"fiBaseModel","2125","ZX230"
"fiBaseModel","2126","ZX240"
"fiBaseModel","2127","ZX25"
"fiBaseModel","2128","ZX27"
"fiBaseModel","2129","ZX270"
"fiBaseModel","2130","ZX280"
"fiBaseModel","2131","ZX30"
"fiBaseModel","2132","ZX330"
"fiBaseModel","2133","ZX35"
"fiBaseModel","2134","ZX350"
"fiBaseModel","2135","ZX370"
"fiBaseModel","2136","ZX450"
"fiBaseModel","2137","ZX460"
"fiBaseModel","2138","ZX50"
"fiBaseModel","2139","ZX600"
"fiBaseModel","2140","ZX70"
"fiBaseModel","2141","ZX75"
"fiBaseModel","2142","ZX80"
"fiBaseModel","2143","ZX800"
"fiBaseModel","2144","ZX850"
"fiBaseModel","2145","ZX870"
"fiSecondaryDesc","1","0.7"
"fiSecondaryDesc","2","1"
"fiSecondaryDesc","3","2"
"fiSecondaryDesc","4","-2"
"fiSecondaryDesc","5","3"
"fiSecondaryDesc","6","-3"
"fiSecondaryDesc","7","5"
"fiSecondaryDesc","8","-5"
"fiSecondaryDesc","9","-5A"
"fiSecondaryDesc","10","-5L"
"fiSecondaryDesc","11","-6"
"fiSecondaryDesc","12","7"
"fiSecondaryDesc","13","-7"
"fiSecondaryDesc","14","-7TH"
"fiSecondaryDesc","15","A"
"fiSecondaryDesc","16","AA"
"fiSecondaryDesc","17","AB"
"fiSecondaryDesc","18","AG"
"fiSecondaryDesc","19","AW"
"fiSecondaryDesc","20","AX"
"fiSecondaryDesc","21","B"
"fiSecondaryDesc","22","B     "
"fiSecondaryDesc","23","BEC"
"fiSecondaryDesc","24","BH"
"fiSecondaryDesc","25","BL"
"fiSecondaryDesc","26","BLGP"
"fiSecondaryDesc","27","BLGPPS"
"fiSecondaryDesc","28","BLT"
"fiSecondaryDesc","29","BN"
"fiSecondaryDesc","30","BU"
"fiSecondaryDesc","31","BZ"
"fiSecondaryDesc","32","BZD"
"fiSecondaryDesc","33","C"
"fiSecondaryDesc","34","C      "
"fiSecondaryDesc","35","CE"
"fiSecondaryDesc","36","CH"
"fiSecondaryDesc","37","CK"
"fiSecondaryDesc","38","CKB"
"fiSecondaryDesc","39","CL"
"fiSecondaryDesc","40","CLR"
"fiSecondaryDesc","41","CM"
"fiSecondaryDesc","42","CR"
"fiSecondaryDesc","43","CS"
"fiSecondaryDesc","44","CW"
"fiSecondaryDesc","45","CX"
"fiSecondaryDesc","46","D"
"fiSecondaryDesc","47","DC"
"fiSecondaryDesc","48","DL"
"fiSecondaryDesc","49","DT"
"fiSecondaryDesc","50","DX"
"fiSecondaryDesc","51","DXT"
"fiSecondaryDesc","52","DZ"
"fiSecondaryDesc","53","DZLC"
"fiSecondaryDesc","54","E"
"fiSecondaryDesc","55","ED"
"fiSecondaryDesc","56","EG"
"fiSecondaryDesc","57","EL"
"fiSecondaryDesc","58","EN"
"fiSecondaryDesc","59","ES"
"fiSecondaryDesc","60","ESS"
"fiSecondaryDesc","61","EST"
"fiSecondaryDesc","62","EW"
"fiSecondaryDesc","63","EX"
"fiSecondaryDesc","64","-EX"
"fiSecondaryDesc","65","F"
"fiSecondaryDesc","66","FR"
"fiSecondaryDesc","67","G"
"fiSecondaryDesc","68","GT"
"fiSecondaryDesc","69","H"
"fiSecondaryDesc","70","H90"
"fiSecondaryDesc","71","HAG"
"fiSecondaryDesc","72","HD"
"fiSecondaryDesc","73","HDS"
"fiSecondaryDesc","74","HDSL"
"fiSecondaryDesc","75","HF"
"fiSecondaryDesc","76","HighFlow"
"fiSecondaryDesc","77","HL"
"fiSecondaryDesc","78","HLS"
"fiSecondaryDesc","79","HX"
"fiSecondaryDesc","80","HZ"
"fiSecondaryDesc","81","IL"
"fiSecondaryDesc","82","IV"
"fiSecondaryDesc","83","J"
"fiSecondaryDesc","84","JX"
"fiSecondaryDesc","85","K"
"fiSecondaryDesc","86","L"
"fiSecondaryDesc","87","LC"
"fiSecondaryDesc","88","LC-6LE"
"fiSecondaryDesc","89","LC7A"
"fiSecondaryDesc","90","LCD"
"fiSecondaryDesc","91","LCH"
"fiSecondaryDesc","92","LCLR"
"fiSecondaryDesc","93","LCM"
"fiSecondaryDesc","94","LD"
"fiSecondaryDesc","95","LE"
"fiSecondaryDesc","96","LGP"
"fiSecondaryDesc","97","LR"
"fiSecondaryDesc","98","LS"
"fiSecondaryDesc","99","LT"
"fiSecondaryDesc","100","LX"
"fiSecondaryDesc","101","M"
"fiSecondaryDesc","102","M      "
"fiSecondaryDesc","103","MC"
"fiSecondaryDesc","104","MR"
"fiSecondaryDesc","105","MRx"
"fiSecondaryDesc","106","MRX"
"fiSecondaryDesc","107","MSR"
"fiSecondaryDesc","108"," MSR SPIN ACE"
"fiSecondaryDesc","109","MSR SPIN ACE"
"fiSecondaryDesc","110","MT"
"fiSecondaryDesc","111","MU"
"fiSecondaryDesc","112","MXT"
"fiSecondaryDesc","113","N"
"fiSecondaryDesc","114","NC"
"fiSecondaryDesc","115","NE"
"fiSecondaryDesc","116","NL"
"fiSecondaryDesc","117","NLC"
"fiSecondaryDesc","118","NX"
"fiSecondaryDesc","119","P"
"fiSecondaryDesc","120","PG"
"fiSecondaryDesc","121","PL"
"fiSecondaryDesc","122","PLL"
"fiSecondaryDesc","123","PS"
"fiSecondaryDesc","124","PT"
"fiSecondaryDesc","125","PTC"
"fiSecondaryDesc","126","PU"
"fiSecondaryDesc","127","PX"
"fiSecondaryDesc","128","PZ"
"fiSecondaryDesc","129","Q"
"fiSecondaryDesc","130","R"
"fiSecondaryDesc","131","R-2"
"fiSecondaryDesc","132","RHS"
"fiSecondaryDesc","133","S"
"fiSecondaryDesc","134","SB"
"fiSecondaryDesc","135","SE"
"fiSecondaryDesc","136","SF"
"fiSecondaryDesc","137","SG"
"fiSecondaryDesc","138","SJ"
"fiSecondaryDesc","139","SL"
"fiSecondaryDesc","140","SP"
"fiSecondaryDesc","141","SPIN ACE"
"fiSecondaryDesc","142","SR"
"fiSecondaryDesc","143","SRDZ"
"fiSecondaryDesc","144","SRLC"
"fiSecondaryDesc","145","STD"
"fiSecondaryDesc","146","SU"
"fiSecondaryDesc","147","SUPER"
"fiSecondaryDesc","148","SUPER D"
"fiSecondaryDesc","149","SUPER E"
"fiSecondaryDesc","150","SUPER K"
"fiSecondaryDesc","151","SUPER L"
"fiSecondaryDesc","152","SUPER LE"
"fiSecondaryDesc","153","SUPER M"
"fiSecondaryDesc","154","SUPER M PLUS"
"fiSecondaryDesc","155","SUPER R"
"fiSecondaryDesc","156","SX"
"fiSecondaryDesc","157","SXT"
"fiSecondaryDesc","158","T"
"fiSecondaryDesc","159","TC"
"fiSecondaryDesc","160","THF"
"fiSecondaryDesc","161","TM"
"fiSecondaryDesc","162","TP"
"fiSecondaryDesc","163","TTL"
"fiSecondaryDesc","164","TX"
"fiSecondaryDesc","165","U"
"fiSecondaryDesc","166","UNA"
"fiSecondaryDesc","167","UR"
"fiSecondaryDesc","168","URG"
"fiSecondaryDesc","169","US"
"fiSecondaryDesc","170","USBL"
"fiSecondaryDesc","171","USR"
"fiSecondaryDesc","172","USRK"
"fiSecondaryDesc","173","UU"
"fiSecondaryDesc","174","V"
"fiSecondaryDesc","175","W"
"fiSecondaryDesc","176","WD"
"fiSecondaryDesc","177","WT"
"fiSecondaryDesc","178","WX"
"fiSecondaryDesc","179","X"
"fiSecondaryDesc","180","XL"
"fiSecondaryDesc","181","XLT"
"fiSecondaryDesc","182","XP"
"fiSecondaryDesc","183","XT"
"fiSecondaryDesc","184","XTD"
